Episode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen
35720	205.18501	42.915413	261.25	101.35	40.0
35740	226.0	21.59711	255.95	185.05	40.0
35760	195.93251	64.24569	253.95	4.7999997	40.0
35780	212.5675	24.567343	254.9	164.2	40.0
35800	198.5875	54.31887	249.2	41.35	40.0
35820	211.33252	42.455185	251.35	77.35	40.0
35840	209.95999	44.476753	256.15	106.65	40.0
35860	197.77	38.317226	244.85	86.45	40.0
35880	195.07999	53.29969	251.45	44.75	40.0
35900	181.25	43.39594	232.5	87.45	40.0
35920	198.525	51.63758	253.05	64.7	40.0
35940	201.06001	51.489563	255.75	50.5	40.0
35960	192.62003	47.48208	248.05	90.6	40.0
35980	207.79251	32.17443	256.6	106.35	40.0
36000	203.26003	37.846058	248.45	96.3	40.0
36020	185.90251	38.904495	252.4	106.35	40.0
36040	194.98	39.575417	239.65	80.1	40.0
36060	215.25749	44.246395	254.75	49.55	40.0
36080	220.1575	30.775948	258.15	121.4	40.0
36100	207.09248	47.80232	248.6	43.5	40.0
36120	208.58	46.58998	255.65	47.6	40.0
36140	205.8875	44.53333	255.3	108.5	40.0
36160	202.1675	33.806705	255.85	131.3	40.0
36180	187.78749	58.851254	256.15	18.1	40.0
36200	202.82748	44.752663	249.15	36.7	40.0
36220	197.24	46.09138	246.3	48.05	40.0
36240	198.39249	53.591087	261.05	50.0	40.0
36260	188.15	44.536396	249.75	71.35	40.0
36280	209.74751	33.18747	256.25	125.6	40.0
36300	206.06499	38.536522	250.7	131.25	40.0
36320	206.75998	39.02874	247.1	109.0	40.0
36340	198.0225	35.65765	242.95	116.75	40.0
36360	196.56749	50.79226	247.95	58.7	40.0
36380	182.71	52.245544	231.05	44.7	40.0
36400	166.685	43.50348	233.8	47.65	40.0
36420	139.5025	54.85293	204.15	9.85	40.0
36440	138.87999	52.88158	216.7	33.9	40.0
36460	151.00998	31.127285	216.75	69.95	40.0
36480	138.4225	66.654884	228.7	11.0	40.0
36500	152.8925	65.407555	245.25	37.45	40.0
36520	175.77	40.343327	245.5	90.5	40.0
36540	192.91	45.10926	236.1	91.9	40.0
36560	166.63998	60.35754	253.0	49.45	40.0
36580	181.7375	57.294003	237.3	32.65	40.0
36600	179.2625	48.480766	239.05	24.4	40.0
36620	200.61751	36.09661	254.85	127.5	40.0
36640	200.31499	51.94594	254.65	24.5	40.0
36660	210.72751	33.274902	254.55	131.05	40.0
36680	215.30498	29.801014	255.1	123.75	40.0
36700	182.52249	51.82336	240.75	58.9	40.0
36720	204.3275	44.16219	254.7	88.8	40.0
36740	190.005	60.953716	249.3	20.6	40.0
36760	207.39499	39.143147	255.75	100.95	40.0
36780	193.77	47.22686	246.8	79.3	40.0
36800	194.31499	39.11622	245.75	96.2	40.0
36820	216.9725	27.790161	255.25	136.65	40.0
36840	184.20251	64.33224	251.15	51.1	40.0
36860	200.525	41.80043	254.35	97.7	40.0
36880	188.375	51.756176	245.1	28.05	40.0
36900	209.10251	44.767883	255.8	70.2	40.0
36920	202.01251	53.01658	258.6	43.5	40.0
36940	198.89249	44.002857	257.55	98.65	40.0
36960	199.0625	34.47665	248.85	125.2	40.0
36980	200.095	39.014732	244.6	116.7	40.0
37000	202.12	30.701488	250.25	138.65	40.0
37020	205.8425	53.98184	254.9	26.550001	40.0
37040	210.0925	32.5443	250.85	127.9	40.0
37060	214.08499	26.753313	251.85	156.4	40.0
37080	195.95499	34.745625	243.55	73.95	40.0
37100	205.95251	41.528122	253.55	66.1	40.0
37120	207.8375	33.622906	246.45	119.35	40.0
37140	202.04001	48.96508	255.25	69.65	40.0
37160	210.2775	35.973076	255.4	146.8	40.0
37180	216.63998	19.775469	257.0	174.15	40.0
37200	215.4025	21.413916	256.6	181.15	40.0
37220	223.10751	21.483429	257.95	181.35	40.0
37240	208.71	47.8822	243.1	16.7	40.0
37260	214.7225	32.15965	253.8	133.9	40.0
37280	178.05252	57.070404	248.8	71.8	40.0
37300	210.56001	30.117197	253.6	163.15	40.0
37320	211.75749	29.0428	255.2	146.15	40.0
37340	203.07498	26.85872	252.05	158.1	40.0
37360	216.56499	26.536755	245.4	119.3	40.0
37380	211.05	37.71661	246.8	59.399998	40.0
37400	206.69002	44.00277	247.05	102.35	40.0
37420	225.13498	19.620247	249.4	176.8	40.0
37440	212.27751	39.621952	258.45	124.6	40.0
37460	209.94748	40.649624	256.5	108.65	40.0
37480	213.1575	41.39472	251.75	83.75	40.0
37500	196.62999	55.723824	256.35	50.2	40.0
37520	209.73502	36.053837	251.05	125.3	40.0
37540	205.4825	44.664726	255.8	48.6	40.0
37560	203.38	42.72393	257.05	82.2	40.0
37580	214.90251	47.38186	257.7	76.55	40.0
37600	195.465	44.10557	254.45	106.65	40.0
37620	214.6025	38.200546	252.5	113.45	40.0
37640	203.07251	43.102184	247.0	65.7	40.0
37660	195.11	51.504642	253.6	81.4	40.0
37680	199.04251	58.227837	256.8	23.199999	40.0
37700	207.14001	25.048595	249.8	143.3	40.0
37720	198.4175	45.584023	251.7	82.9	40.0
37740	211.93246	38.634727	255.85	69.15	40.0
37760	206.2625	46.405136	242.6	71.4	40.0
37780	217.99503	29.863672	260.1	124.65	40.0
37800	213.2375	28.088547	257.4	117.8	40.0
37820	208.335	49.70395	255.8	73.95	40.0
37840	209.02998	21.373922	242.3	156.35	40.0
37860	195.7025	50.52955	253.95	91.05	40.0
37880	206.455	42.749874	251.25	94.15	40.0
37900	215.43501	44.198322	254.5	53.25	40.0
37920	217.78	33.690567	245.85	121.45	40.0
37940	217.87749	31.010035	258.7	136.15	40.0
37960	219.8375	20.037565	248.85	176.95	40.0
37980	205.27751	54.231155	251.7	31.65	40.0
38000	200.40251	43.04611	256.25	82.6	40.0
38020	212.01999	30.904757	250.7	117.65	40.0
38040	190.98752	45.60499	243.65	101.95	40.0
38060	204.85498	40.25565	243.6	96.1	40.0
38080	217.8125	29.18234	251.1	132.2	40.0
38100	203.2725	28.332788	241.6	135.4	40.0
38120	211.42252	29.75259	255.8	146.3	40.0
38140	221.75249	28.29855	255.7	130.65	40.0
38160	198.14499	56.08834	240.65	44.65	40.0
38180	201.61998	57.578644	251.5	47.0	40.0
38200	200.90001	45.750927	252.8	76.8	40.0
38220	195.89749	46.06511	258.05	55.95	40.0
38240	196.15	42.960922	247.65	77.45	40.0
38260	200.37503	56.3649	256.0	74.35	40.0
38280	222.56747	20.838137	257.25	184.1	40.0
38300	214.69502	40.871384	248.85	56.9	40.0
38320	203.38501	53.434578	260.3	56.25	40.0
38340	212.20752	31.112583	257.9	143.5	40.0
38360	202.17252	45.748245	251.7	90.95	40.0
38380	214.1025	40.937424	257.5	95.0	40.0
38400	209.59998	38.95732	244.8	65.65	40.0
38420	224.66501	28.7983	257.9	126.95	40.0
38440	221.455	21.836258	248.2	161.7	40.0
38460	209.8375	32.97153	250.3	140.55	40.0
38480	200.0325	36.984505	252.3	117.0	40.0
38500	226.6	15.978821	260.5	191.2	40.0
38520	207.5225	55.313854	253.25	20.7	40.0
38540	209.38004	35.084133	249.85	131.25	40.0
38560	195.30501	52.980175	253.75	38.649998	40.0
38580	198.7625	53.453766	253.95	58.45	40.0
38600	180.37001	41.242134	231.25	88.65	40.0
38620	205.6	42.706978	247.15	89.5	40.0
38640	206.19751	39.66977	252.95	84.2	40.0
38660	201.23003	36.427013	248.55	118.05	40.0
38680	205.82751	43.37844	250.8	96.0	40.0
38700	197.65001	53.80739	262.0	51.0	40.0
38720	188.10501	62.90759	250.8	50.7	40.0
38740	190.34001	61.670055	247.85	39.9	40.0
38760	195.29001	60.29653	252.9	30.25	40.0
38780	198.3075	46.07415	249.95	86.1	40.0
38800	211.8925	36.47706	256.9	117.35	40.0
38820	171.7325	47.83855	238.7	83.75	40.0
38840	203.365	47.166855	249.3	81.85	40.0
38860	211.5	30.027388	244.45	143.55	40.0
38880	210.61002	49.809956	251.8	46.1	40.0
38900	221.15	29.56735	255.5	135.8	40.0
38920	194.545	62.83875	253.75	29.35	40.0
38940	212.7275	30.319094	246.65	126.45	40.0
38960	203.275	50.37269	256.2	41.2	40.0
38980	199.73	62.28621	250.85	-3.05	40.0
39000	178.07501	68.37529	254.3	-24.65	40.0
39020	208.01501	43.24594	253.1	85.5	40.0
39040	215.06999	26.420404	257.0	157.25	40.0
39060	208.25752	46.78542	255.55	62.1	40.0
39080	215.21	31.034508	257.75	144.8	40.0
39100	222.51749	19.053185	250.5	190.15	40.0
39120	221.21	29.911022	257.7	154.05	40.0
39140	213.62	40.9279	261.75	72.0	40.0
39160	202.6725	49.81716	252.45	59.05	40.0
39180	198.53	51.68636	246.1	45.65	40.0
39200	201.5875	54.434303	251.05	25.2	40.0
39220	216.0175	36.445423	253.85	114.6	40.0
39240	213.19502	36.06997	255.2	90.8	40.0
39260	208.81999	36.830063	254.15	87.4	40.0
39280	203.4275	33.17346	253.55	121.25	40.0
39300	196.43001	46.0911	242.75	112.9	40.0
39320	221.09	32.047775	257.0	138.05	40.0
39340	196.4	54.035442	244.7	8.549999	40.0
39360	212.2625	36.44971	260.05	118.6	40.0
39380	210.97998	28.44501	246.65	143.35	40.0
39400	215.86751	38.744995	259.1	114.7	40.0
39420	209.7175	41.306133	253.25	100.95	40.0
39440	203.17001	44.48474	256.45	110.95	40.0
39460	213.2175	34.146008	251.3	115.6	40.0
39480	218.0625	48.232334	256.8	27.95	40.0
39500	193.2	56.621212	259.45	26.85	40.0
39520	213.0175	50.226833	258.25	54.25	40.0
39540	209.835	39.295597	273.45	93.1	39.45
39560	219.39499	28.79817	252.6	153.6	40.0
39580	203.68	41.868187	256.65	107.9	40.0
39600	224.325	35.18603	258.6	106.9	40.0
39620	208.1375	46.715164	257.35	73.25	40.0
39640	203.18999	55.161114	252.85	41.899998	40.0
39660	210.0625	41.258587	259.5	69.9	40.0
39680	220.02249	37.33515	251.45	105.4	40.0
39700	207.76501	42.868134	256.2	114.25	40.0
39720	216.11002	46.17391	259.5	111.95	40.0
39740	223.79997	35.116707	251.45	91.25	40.0
39760	204.51999	53.056473	270.35	21.949999	39.25
39780	194.495	60.91409	245.75	52.85	40.0
39800	215.98499	52.286983	253.75	39.85	40.0
39820	202.29501	43.0989	253.0	112.45	40.0
39840	207.11502	42.905552	257.95	105.25	40.0
39860	207.595	35.88595	246.7	119.05	40.0
39880	198.04251	63.31964	258.5	23.099998	40.0
39900	202.09	46.991673	260.1	43.2	40.0
39920	223.5175	24.042612	251.5	178.85	40.0
39940	179.51248	65.182045	259.1	65.05	40.0
39960	202.2425	74.30418	258.95	8.75	40.0
39980	217.67752	39.904182	257.6	97.15	40.0
40000	208.67998	38.224796	256.05	98.45	40.0
40020	218.20248	29.597143	254.55	158.5	40.0
40040	213.025	33.009117	252.4	134.05	40.0
40060	208.51001	59.745285	272.4	61.85	39.4
40080	210.9075	50.25741	251.25	50.75	40.0
40100	200.07748	39.516922	258.25	116.25	40.0
40120	201.04501	41.39678	257.8	98.1	40.0
40140	205.005	55.236874	258.1	40.45	40.0
40160	218.01001	34.78332	267.4	158.0	39.75
40180	214.16501	43.540398	279.0	64.45	39.0
40200	200.05753	39.114326	247.0	109.8	40.0
40220	227.3525	28.197826	269.95	172.45	39.25
40240	207.7125	33.952824	254.2	137.4	40.0
40260	211.70999	35.602623	254.15	128.35	40.0
40280	213.17249	51.570927	273.5	24.4	39.3
40300	205.85751	56.583466	275.4	56.65	39.0
40320	210.4675	43.10756	258.45	76.85	40.0
40340	216.24251	46.42762	258.3	52.8	40.0
40360	212.36748	37.984665	260.4	96.7	40.0
40380	228.9425	15.070396	257.85	197.7	40.0
40400	200.2425	61.10003	277.65	49.0	38.9
40420	214.52249	47.763332	253.4	71.2	40.0
40440	201.525	50.71849	251.15	41.45	40.0
40460	222.5925	32.82084	254.15	112.2	40.0
40480	199.67499	49.515007	258.75	57.95	40.0
40500	218.06499	28.90045	258.8	124.35	40.0
40520	208.39001	55.527702	269.7	59.25	39.45
40540	216.25749	36.67349	256.0	112.25	40.0
40560	225.6125	31.358408	259.95	142.05	40.0
40580	212.05	33.095505	250.15	140.1	40.0
40600	208.57751	35.93138	274.15	112.35	39.3
40620	199.73001	39.268036	259.25	72.5	40.0
40640	181.14499	58.346527	244.35	55.6	40.0
40660	206.715	50.06248	261.3	81.65	40.0
40680	217.5375	42.276707	258.35	61.4	40.0
40700	218.0925	29.493567	251.85	123.75	40.0
40720	199.74	52.970417	255.65	43.35	40.0
40740	223.13998	35.33686	267.5	117.25	39.65
40760	208.3575	52.533558	258.65	49.55	40.0
40780	220.5175	38.631264	254.4	122.25	40.0
40800	204.73502	39.370777	258.8	109.35	40.0
40820	208.0	52.854618	259.2	70.5	40.0
40840	206.74503	57.94347	265.95	55.0	39.95
40860	220.24748	22.411842	258.0	161.9	40.0
40880	204.01999	65.3395	268.0	-20.6	39.85
40900	219.31499	53.723904	266.15	19.7	39.75
40920	207.48999	40.651596	260.5	108.9	40.0
40940	195.755	66.40545	259.35	54.25	40.0
40960	208.88998	40.993668	271.95	72.75	39.4
40980	211.54251	53.79548	257.75	52.9	40.0
41000	210.9675	48.140526	258.75	76.55	40.0
41020	161.4775	60.138226	255.15	61.65	40.0
41040	201.91501	53.933273	274.45	58.65	39.3
41060	206.9325	43.67542	252.8	56.15	40.0
41080	215.87749	39.29402	255.4	101.65	40.0
41100	230.4425	23.986937	272.35	167.95	39.4
41120	214.98001	48.119324	260.6	91.05	40.0
41140	217.69751	42.20813	260.25	72.8	39.95
41160	194.195	54.508007	260.3	48.85	40.0
41180	196.81749	57.731018	259.25	26.050001	40.0
41200	212.36499	40.61331	255.9	95.45	40.0
41220	197.575	56.14978	251.6	4.65	40.0
41240	235.05501	20.59204	257.7	181.2	40.0
41260	212.20752	30.043371	245.1	143.3	40.0
41280	220.86748	35.782017	258.35	92.3	40.0
41300	198.8475	62.70492	250.85	0.7499997	40.0
41320	206.70999	63.540905	258.0	8.2	40.0
41340	213.43753	40.08804	262.05	77.7	40.0
41360	210.2825	44.666744	255.2	70.95	40.0
41380	214.91748	35.540466	258.45	121.7	40.0
41400	202.22998	64.378555	275.9	47.5	39.2
41420	210.35501	56.665886	276.25	40.35	37.85
41440	200.54001	44.11423	253.25	59.05	40.0
41460	231.5875	35.00637	277.75	116.95	38.7
41480	203.25252	54.583755	256.55	43.9	40.0
41500	209.46	56.19386	279.9	82.8	38.15
41520	218.4	28.224117	252.9	148.4	40.0
41540	221.60251	42.914978	269.05	78.5	39.55
41560	197.15501	43.602386	256.65	81.75	40.0
41580	214.06999	55.562897	271.85	52.5	39.5
41600	225.8375	26.96064	257.45	143.0	40.0
41620	213.8075	49.937923	258.95	85.3	40.0
41640	204.11752	48.60088	254.3	62.05	40.0
41660	208.035	35.04683	258.7	97.05	40.0
41680	219.81502	52.46101	257.95	60.85	40.0
41700	204.4075	50.40359	269.65	97.4	39.5
41720	208.44499	45.41207	267.05	108.5	39.8
41740	215.75497	47.23702	256.6	66.05	40.0
41760	223.13998	33.279762	276.6	112.8	39.1
41780	207.34001	41.462723	248.55	72.75	40.0
41800	215.525	46.534664	265.45	95.9	39.7
41820	203.42001	46.929317	253.35	83.0	40.0
41840	196.95999	41.49269	238.8	80.75	40.0
41860	193.285	43.31869	248.6	79.25	40.0
41880	208.04001	45.562714	258.55	81.05	40.0
41900	221.19751	36.080757	269.7	93.25	39.55
41920	185.82501	46.36697	251.0	113.15	40.0
41940	228.7225	22.51437	259.9	174.15	40.0
41960	220.905	42.282467	272.8	112.5	39.4
41980	201.07	58.02687	257.05	36.95	40.0
42000	202.89499	48.497375	252.25	95.15	40.0
42020	218.01999	36.324974	258.1	113.25	40.0
42040	223.81499	18.120388	250.35	185.8	40.0
42060	193.4125	52.9611	255.85	45.65	40.0
42080	196.31999	43.01504	251.4	94.6	40.0
42100	211.62997	39.159637	250.2	78.4	40.0
42120	239.05501	22.197227	272.3	166.7	38.9
42140	204.2825	53.890953	265.8	36.1	39.8
42160	213.12248	45.330246	257.75	56.1	40.0
42180	202.05501	60.79509	266.95	-1.4499998	39.85
42200	222.32002	25.892881	256.75	178.45	40.0
42220	213.57248	43.081768	255.85	108.25	40.0
42240	198.575	40.543446	246.95	100.45	40.0
42260	195.95248	45.055794	247.8	70.6	40.0
42280	202.79001	57.59313	257.3	36.75	40.0
42300	213.17252	29.429893	248.2	136.6	40.0
42320	193.05501	51.208076	257.95	85.6	40.0
42340	200.505	47.07336	257.2	95.5	40.0
42360	207.14499	56.24221	264.25	58.4	39.8
42380	204.55249	61.373764	274.1	37.2	39.3
42400	218.42252	53.029785	256.2	26.95	40.0
42420	206.165	54.86236	254.8	44.75	40.0
42440	208.755	35.573288	258.75	136.1	40.0
42460	218.36002	40.581898	265.75	102.25	39.9
42480	208.11002	55.799557	276.05	70.25	38.6
42500	218.18747	42.866558	255.7	64.15	40.0
42520	206.15	48.33934	270.6	87.85	39.6
42540	229.25	20.601566	257.15	176.55	40.0
42560	212.9025	55.711334	259.45	-2.8000002	40.0
42580	215.47	23.783993	254.65	170.2	40.0
42600	205.52249	49.952652	257.55	68.8	40.0
42620	218.44751	27.966213	258.4	163.8	40.0
42640	224.9425	35.386288	259.15	86.05	40.0
42660	190.4825	63.550194	252.7	36.75	40.0
42680	187.86751	52.605736	251.7	52.35	40.0
42700	206.165	43.35824	254.9	94.85	40.0
42720	196.79001	61.67144	258.35	36.1	40.0
42740	220.12251	32.13689	252.1	105.85	40.0
42760	219.4025	22.734304	256.75	161.3	40.0
42780	210.36499	40.861076	249.55	82.45	40.0
42800	221.74251	32.588024	265.45	161.85	39.85
42820	225.2875	33.806725	272.15	164.15	38.35
42840	225.86499	20.318823	259.05	174.4	40.0
42860	208.32748	41.52672	251.7	90.6	40.0
42880	212.41	19.985575	238.25	168.25	40.0
42900	210.11751	54.62195	261.3	38.55	40.0
42920	202.155	45.11275	256.95	87.1	40.0
42940	210.92252	45.45932	266.55	62.95	39.9
42960	228.73999	37.226254	279.4	142.9	37.35
42980	215.36252	36.398216	269.55	104.85	39.6
43000	236.83748	20.582855	273.05	199.55	39.05
43020	199.0125	42.716427	250.8	86.95	40.0
43040	194.8725	39.6334	250.0	81.2	40.0
43060	183.81503	49.82863	245.3	37.45	40.0
43080	197.62247	32.91236	258.6	124.7	39.8
43100	207.47	51.23464	259.15	35.149998	40.0
43120	216.9825	29.509613	252.15	131.15	40.0
43140	213.88	34.384228	254.75	131.0	40.0
43160	195.38002	51.45703	269.15	61.95	39.25
43180	198.23251	68.09409	255.35	-3.4	40.0
43200	185.69499	71.23412	252.3	46.15	40.0
43220	222.18001	29.90317	275.85	152.55	39.2
43240	210.8	42.87253	269.95	82.85	39.45
43260	210.04749	35.778503	249.4	117.4	40.0
43280	215.02249	37.207935	255.9	82.95	40.0
43300	202.5025	60.411766	268.6	-9.55	39.4
43320	214.725	43.20677	262.35	47.2	40.0
43340	220.97502	25.701712	256.45	170.15	40.0
43360	217.26001	40.49257	274.0	111.35	39.3
43380	195.72751	52.84737	254.15	49.35	40.0
43400	206.63998	51.99304	252.85	31.4	40.0
43420	202.48248	51.06244	258.0	80.35	40.0
43440	218.45248	35.30852	256.35	106.75	40.0
43460	206.68501	41.89324	255.4	94.8	40.0
43480	211.2325	33.973278	257.2	136.05	40.0
43500	215.7825	46.92279	274.85	83.7	39.25
43520	195.17749	63.169968	265.25	49.2	39.95
43540	195.375	55.4679	267.05	33.55	39.75
43560	206.005	36.927536	250.85	101.4	40.0
43580	198.6475	52.453938	258.3	56.95	40.0
43600	206.335	49.906826	271.55	54.55	39.5
43620	229.86247	20.456184	268.85	195.55	39.55
43640	213.56502	53.251827	256.7	61.25	40.0
43660	221.4075	30.19288	255.65	156.9	40.0
43680	226.80746	43.095043	266.0	113.75	39.3
43700	221.64499	26.043453	254.2	155.2	40.0
43720	217.9875	33.708843	265.05	144.3	39.95
43740	220.94998	43.208927	275.55	93.15	39.25
43760	226.9025	29.588013	267.4	133.25	39.65
43780	222.25749	39.35623	256.05	103.95	40.0
43800	228.11499	25.799929	257.2	154.1	40.0
43820	221.9725	37.780006	270.6	109.5	39.45
43840	218.7625	30.686848	271.65	160.6	38.7
43860	226.655	23.216137	257.9	161.45	40.0
43880	216.30252	48.784435	257.8	33.35	39.95
43900	210.1075	44.805202	270.0	131.0	39.05
43920	206.92	40.358063	257.25	126.9	40.0
43940	219.98251	35.324127	267.45	136.1	39.65
43960	214.79752	47.5766	272.35	57.45	39.4
43980	211.7275	32.55404	256.4	133.3	40.0
44000	225.82748	30.572475	277.2	159.6	39.15
44020	215.11748	38.02562	272.5	110.25	39.3
44040	223.465	29.043768	270.45	173.95	39.4
44060	221.06001	32.252903	272.35	113.9	39.3
44080	203.44499	46.269325	262.25	99.0	39.85
44100	201.54251	36.718586	259.1	89.05	40.0
44120	208.8975	37.448544	244.4	91.5	40.0
44140	173.0075	79.365974	254.95	13.05	40.0
44160	212.89499	54.74949	273.55	-6.75	39.35
44180	225.07251	26.690708	263.95	170.55	39.9
44200	225.99503	22.791918	266.6	176.5	39.7
44220	218.23001	40.66167	268.5	144.85	39.3
44240	178.0025	82.45335	265.25	-12.400001	39.65
44260	209.90251	45.437313	260.25	56.95	40.0
44280	210.54	30.434135	255.3	142.8	40.0
44300	216.61499	40.4704	251.25	107.6	40.0
44320	224.295	33.44173	256.1	96.55	40.0
44340	208.13	30.809801	253.05	138.1	40.0
44360	215.7325	35.841988	256.2	91.4	40.0
44380	217.1	43.550934	271.05	78.2	39.05
44400	199.925	60.5454	264.95	53.25	39.45
44420	200.09999	53.657738	271.1	60.45	39.4
44440	221.0175	39.872776	256.45	82.65	40.0
44460	221.22	39.684753	270.55	103.2	39.05
44480	211.30501	61.49294	267.75	63.9	39.55
44500	207.99751	51.685226	270.65	85.1	39.5
44520	224.4625	39.793484	259.45	79.4	40.0
44540	214.6	55.31066	275.4	60.1	39.15
44560	196.5375	60.050903	258.25	68.55	40.0
44580	210.98999	48.91501	266.55	79.85	39.75
44600	200.44751	53.255154	256.85	58.8	40.0
44620	199.71751	60.119038	275.85	14.900001	39.2
44640	208.23001	59.703106	272.6	31.65	39.1
44660	216.9825	30.20998	272.95	128.65	39.35
44680	205.45248	52.688465	269.25	45.2	39.6
44700	210.82251	39.05401	264.9	106.75	39.6
44720	210.24251	48.485004	274.85	64.0	39.2
44740	219.0925	32.603687	260.1	135.0	40.0
44760	223.3925	37.147167	279.8	125.8	38.95
44780	222.38501	44.164936	276.2	89.1	38.75
44800	200.0375	66.9557	268.9	1.8000001	39.65
44820	210.62749	57.5638	273.55	3.5	39.35
44840	224.45003	33.089973	260.85	124.5	39.85
44860	174.83249	59.73558	255.5	62.3	40.0
44880	193.63748	65.298164	254.9	-0.09999972	40.0
44900	201.95	52.16102	244.5	73.0	40.0
44920	199.8675	51.881783	260.5	52.15	39.9
44940	217.04	34.675003	268.6	129.7	39.4
44960	207.98502	55.90899	258.15	45.2	40.0
44980	216.245	32.921955	247.25	126.6	40.0
45000	216.61002	48.262012	259.2	39.3	40.0
45020	202.175	60.063873	270.5	52.1	39.25
45040	194.845	57.608616	256.1	50.6	40.0
45060	214.335	47.147213	273.4	67.25	38.7
45080	209.11252	62.90308	261.7	28.8	40.0
45100	202.7625	44.957363	250.7	101.15	40.0
45120	190.2375	61.650642	267.0	44.600002	39.35
45140	216.045	40.553387	257.4	109.8	40.0
45160	215.26501	43.439613	258.7	93.45	40.0
45180	207.85	33.181442	256.7	145.45	40.0
45200	219.375	58.911922	269.9	42.3	39.4
45220	208.2	54.419086	271.3	15.400001	39.5
45240	208.60501	34.8759	258.2	131.2	40.0
45260	200.475	61.85687	276.1	58.55	38.9
45280	212.5675	55.30981	274.95	47.15	39.15
45300	210.29	57.67255	274.2	78.75	39.2
45320	202.005	64.33167	268.25	32.5	39.35
45340	192.93	66.390305	256.75	10.099999	40.0
45360	213.29001	39.360718	259.0	114.35	40.0
45380	204.975	47.72572	248.55	52.95	40.0
45400	215.26999	45.93568	274.45	113.0	38.75
45420	216.415	39.813904	262.25	107.95	40.0
45440	220.61502	34.682068	255.45	91.6	40.0
45460	229.1025	29.063099	269.65	151.85	39.55
45480	220.73001	40.27488	261.45	119.5	39.75
45500	203.49501	65.56886	268.4	34.850002	39.65
45520	230.25749	25.27863	277.8	180.9	38.5
45540	180.115	66.540115	276.25	35.9	39.2
45560	215.05498	45.344166	267.55	61.8	39.45
45580	200.26999	65.75864	280.05	-8.8	38.95
45600	232.54253	20.129932	271.45	200.25	39.45
45620	211.98999	49.339584	263.3	70.85	40.0
45640	207.30501	52.33574	265.15	47.55	39.75
45660	206.425	37.949883	261.95	127.9	40.0
45680	204.87003	66.44969	268.55	10.8	39.7
45700	214.87003	51.67629	252.55	16.6	40.0
45720	205.97751	54.899998	260.8	79.2	40.0
45740	205.675	47.952785	254.0	32.1	40.0
